noisy hard run 1: coda_hard_p1
##########5K!##########
##########1K!##########
##########500!##########
##########250!##########
##########100!##########
##########5K!##########
new_model_params: 11945879, saved_model_params: 11945879
METRICS:  ['DISTANCE_TO_GOAL', 'SUCCESS', 'SPL', 'COLLISIONS', 'BASE_STATE', 'COLLISIONS', 'SOFT_SPL', 'TOP_DOWN_MAP', 'EPISODE_DISTANCE']
METRIC UUID:  spl
Ep_id:  0 Start_pos:  [-5.627, 0.0, 0.56] [0.0, 0.0, 0.0, -1.0] Goal_pos:  [-0.6269999999999998, 0.0, -3.44]
[0, 0, 0, 1, 0]
[-5.673857688903809, -0.2839038372039795, 0.0003909163883931212, 3, 0]
[-5.827545166015625, -0.2510126233100891, -0.41468428379476785, 3, 0]
[-5.7628583908081055, -0.26316890120506287, -0.8390642757385252, 1, 0]
[-5.399958610534668, -0.2440185397863388, -0.9381030020669919, 1, 0]
[-5.330256462097168, -0.013764426112174988, -1.0313682056025857, 2, 0]
[-5.243904113769531, -0.032837830483913415, -0.5877285482988964, 2, 0]
[-5.25495719909668, 0.009846135973930359, -0.04349949897437032, 3, 0]
[-5.190723896026611, 0.05695857107639313, -0.5550912040386052, 3, 0]
[-5.218825817108154, 0.040971674025058746, -0.8014559936933701, 3, 0]
[-5.193502902984619, -0.013959735631942746, -1.090266849129288, 3, 0]
[-5.17563009262085, -0.02900241501629352, -1.4942872950929946, 1, 0]
[-4.951796054840088, 0.21642404794692996, -1.2660653233400674, 3, 0]
[-4.916946887969971, 0.3246009349822998, -1.9922318173909677, 1, 0]
[-4.7159833908081055, 0.08062198758125305, -1.907793593170672, 2, 0]
[-4.668317794799805, 0.19393965601921082, -1.4459734505049653, 2, 0]
[-4.65741491317749, 0.14351090788841248, -0.9667568254883606, 1, 0]
[-4.362813949584961, 0.10365916788578033, -0.6231694060196544, 1, 0]
[-4.158751487731934, 0.40885210037231445, -0.5519057810875596, 3, 0]
[-4.182248592376709, 0.4107035994529724, -0.9986328586131966, 3, 0]
[-4.255282878875732, 0.4844021797180176, -1.5670020125414343, 1, 0]
[-4.0142998695373535, 0.40780961513519287, -1.4826669062224527, 3, 0]
[-4.0380659103393555, 0.30570775270462036, -2.2578495949964226, 3, 0]
[-4.022735595703125, 0.3099254071712494, -2.77894874485386, 2, 0]
[-4.001364231109619, 0.3448137044906616, -2.301436565115715, 2, 0]
[-4.102680206298828, 0.2746286988258362, -1.5127061775070278, 1, 0]
[-3.807612419128418, 0.15631194412708282, -1.547854872123252, 2, 0]
[-3.8484110832214355, 0.15615518391132355, -0.9784204515547599, 1, 0]
[-3.690760612487793, 0.19880634546279907, -0.5670990979365949, 3, 0]
[-3.7130966186523438, 0.20426408946514127, -1.2456013079991157, 1, 0]
[-3.4158167839050293, 0.3379161059856415, -1.159519590831014, 1, 0]
[-3.1787900924682617, 0.4835059940814972, -1.3247239192039353, 1, 0]
[-2.953096866607666, 0.5137364864349365, -1.227871066659168, 3, 0]
[-2.9624385833740234, 0.4808902144432068, -1.6851699248792043, 1, 0]
[-2.6815483570098877, 0.289732962846756, -1.530286307664488, 1, 0]
[-2.392763376235962, 0.3348729908466339, -1.4160245891030814, 1, 0]
[-2.0262269973754883, 0.30064889788627625, -1.050096832814177, 1, 0]
[-1.703911542892456, 0.6055611371994019, -1.336619730626426, 3, 0]
[-1.7113033533096313, 0.5062584280967712, -2.1206769933809007, 1, 0]
[-1.534482717514038, 0.4119497537612915, -2.06972346335988, 2, 0]
[-1.5498231649398804, 0.42172014713287354, -1.4363839615051925, 1, 0]
[-1.2679554224014282, 0.33030083775520325, -1.3949140532271467, 2, 0]
[-1.3554978370666504, 0.3267740309238434, -0.8308684657006603, 1, 0]
[-1.1832557916641235, 0.5036851763725281, -0.7996208222166254, 1, 0]
[-1.1114929914474487, 0.7964299321174622, -0.865406034967359, 1, 0]
[-0.9688767790794373, 1.2439255714416504, -1.114403081744167, 1, 0]
[-0.7397820949554443, 1.27458655834198, -0.710859402271836, 1, 0]
[-0.12814879417419434, 1.3629096746444702, -0.8766902112007213, 3, 0]
[-0.11146040260791779, 1.365356683731079, -1.3209431605283084, 1, 0]
