noisy hard run 1: coda_hard_p1
##########5K!##########
##########1K!##########
##########500!##########
##########250!##########
##########100!##########
##########5K!##########
new_model_params: 11945879, saved_model_params: 11945879
METRICS:  ['DISTANCE_TO_GOAL', 'SUCCESS', 'SPL', 'COLLISIONS', 'BASE_STATE', 'COLLISIONS', 'SOFT_SPL', 'TOP_DOWN_MAP', 'EPISODE_DISTANCE']
METRIC UUID:  spl
Ep_id:  2 Start_pos:  [-5.627, 0.0, -4.9399999999999995] [0.0, 0.0, 0.0, -1.0] Goal_pos:  [-1.6269999999999998, 0.0, 0.56]
[0, 0, 0, 3, 0]
[-5.659056186676025, 4.9444379806518555, -0.5418480437145106, 3, 0]
[-5.77372407913208, 5.05192232131958, -0.9569232812030751, 3, 0]
[-5.7245893478393555, 5.008127689361572, -1.3813031856007816, 3, 0]
[-5.70217227935791, 4.928258895874023, -1.8427516451521508, 3, 0]
[-5.708836555480957, 5.005656719207764, -2.3088687322271313, 1, 0]
[-5.5055999755859375, 4.583414554595947, -2.4299315566914723, 1, 0]
[-5.245209217071533, 4.356204032897949, -2.426596020818814, 1, 0]
[-5.120551586151123, 3.939638614654541, -2.4636229464868764, 1, 0]
[-4.996374130249023, 3.796686887741089, -2.8286543728057474, 1, 0]
[-5.090072154998779, 3.544198513031006, -3.141193034254215, 1, 0]
[-5.171764373779297, 3.256277322769165, 2.9719327205506527, 1, 0]
[-4.988282680511475, 2.9793829917907715, -3.0830306482595713, 3, 0]
[-4.891859531402588, 2.919222831726074, 2.4739882030481053, 1, 0]
[-5.177456378936768, 2.7837727069854736, 2.5584263803414897, 1, 0]
[-5.1134233474731445, 2.4010112285614014, 2.459847220329824, 2, 0]
[-5.156189918518066, 2.4298720359802246, 2.9390638972039795, 1, 0]
[-5.396443843841553, 2.2547836303710938, -3.0005339448282613, 2, 0]
[-5.37347936630249, 2.2188894748687744, -2.4013777171839186, 1, 0]
[-5.199371814727783, 2.058384895324707, -2.518622225032347, 1, 0]
[-4.905014991760254, 2.0143866539001465, -2.4854328053985433, 1, 0]
[-4.819586277008057, 1.7763926982879639, -2.4010975756021375, 1, 0]
[-4.898003101348877, 1.4636489152908325, -2.1121430841402264, 1, 0]
[-4.650059700012207, 1.3158819675445557, -2.1374121162173956, 1, 0]
[-4.457368850708008, 1.2496854066848755, -2.216585001363463, 3, 0]
[-4.552371978759766, 1.1711664199829102, -3.0053154086699303, 1, 0]
[-4.647280216217041, 0.8677587509155273, -3.040464089023755, 2, 0]
[-4.650623321533203, 0.9084204435348511, -2.4710296657049566, 3, 0]
[-4.6837944984436035, 0.9350565671920776, 2.938026115379733, 3, 0]
[-4.660977363586426, 0.9378977417945862, 2.2595237926232703, 2, 0]
[-4.66215181350708, 0.9036151170730591, 2.8706619938601383, 2, 0]
[-4.635670185089111, 0.8919011354446411, -3.0045768607806074, 2, 0]
[-4.635838985443115, 0.9064128994941711, -2.3847289007457393, 2, 0]
[-4.669668674468994, 0.9017542004585266, -1.9274300387123877, 1, 0]
[-4.4428391456604, 0.6487943530082703, -1.7725465503773727, 1, 0]
[-4.151658058166504, 0.6233375072479248, -1.6582848337915972, 1, 0]
[-3.8040354251861572, 0.5021816492080688, -1.2923569619857649, 3, 0]
[-3.7587482929229736, 0.573319673538208, -1.6022043531475278, 1, 0]
[-3.58255934715271, 0.31013932824134827, -1.3022746490645076, 1, 0]
[-3.392871618270874, 0.3747786283493042, -1.2513211753962339, 3, 0]
[-3.4104881286621094, 0.370256245136261, -1.8846606566844772, 3, 0]
[-3.4221739768981934, 0.33092501759529114, -2.459725397250218, 3, 0]
[-3.4676880836486816, 0.4057888388633728, -3.0237708843965843, 3, 0]
[-3.450040102005005, 0.4146795570850372, 2.692615416073574, 2, 0]
[-3.377235174179077, 0.3833184540271759, -3.102232424286756, 2, 0]
[-3.2592875957489014, 0.3371432423591614, -2.7620413227857985, 1, 0]
[-3.2463037967681885, 0.10637082159519196, -2.3584975748212997, 2, 0]
[-3.303621530532837, -0.058227285742759705, -1.9510578463609538, 1, 0]
[-3.0417580604553223, -0.2179286926984787, -2.071362189597502, 2, 0]
